WDPAID,NAME,CONTINENT,COUNTRY,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,?,MEAN_VISITATION,SOURCE,NOTES,,,,,,,,,,,,,,
11089,Cwm Idwal,Europe,United Kingdom,,,,,,,,,,,,,,,,,,123000,,,,,,,,123000,Thomas Hellawell (NRW) Pers. Commun.,,,,,,,,,,,,,,,
1454,Moor House - Upper Teesdale,Europe,United Kingdom,,,,,,,,,,,,,,,,,,,,150000,,,,,,150000,Ben Le Bas (NatEng) Pers. Commun.,,,,,,,,,,,,,,,
10968,Derbyshire Dales,Europe,United Kingdom,,,,,,,,,,,,,,,,,,,,200000,,,,,,200000,Ben Le Bas (NatEng) Pers. Commun.,,,,,,,,,,,,,,,
11091,Morfa Dyffryn,Europe,United Kingdom,,,,,,,,,,,,,,,,,,200000,,,,,,,,200000,Thomas Hellawell (NRW) Pers. Commun.,,,,,,,,,,,,,,,
1469,Loch Leven,Europe,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,239250,239250,Stewart Pritchard (SNH) Pers. Commun.,,,,,,,,,,,,,,,
4483,Newborough Warren and Ynys Llanddwyn,Europe,United Kingdom,,,,,,,,,,,,,,,,,,250000,,,,,,,,250000,Thomas Hellawell (NRW) Pers. Commun.,,,,,,,,,,,,,,,
10995,North Solent,Europe,United Kingdom,,,,,,,,,,,,,,,,,,,,250000,,,,,,250000,Ben Le Bas (NatEng) Pers. Commun.,,,,,,,,,,,,,,,
11094,Oxwich,Europe,United Kingdom,,,,,,,,,,,,,,,,,,250000,,,,,,,,250000,Thomas Hellawell (NRW) Pers. Commun.,,,,,,,,,,,,,,,
11029,Wyre Forest,Europe,United Kingdom,,,,,,,,,,,,,,,,,,,,250000,,,,,,250000,Ben Le Bas (NatEng) Pers. Commun.,,,,,,,,,,,,,,,
1468,Dyfi,Europe,United Kingdom,,,,,,,,,,,,,,,,,,252369,,,,,,,,252369,Thomas Hellawell (NRW) Pers. Commun.,,,,,,,,,,,,,,,
11006,Saltfleetby Theddlethorpe,Europe,United Kingdom,,,,,,,,,,,,,,,,,,,,300000,,,,,,300000,Ben Le Bas (NatEng) Pers. Commun.,,,,,,,,,,,,,,,
10560,Stackpole,Europe,United Kingdom,,,,,,,,,,,,,,,,,,350000,,,,,,,,350000,Thomas Hellawell (NRW) Pers. Commun.,,,,,,,,,,,,,,,
3233,Yr Wyddfa,Europe,United Kingdom,,,,,,,,,,,,,,,,,,449000,,,,,,,,449000,Thomas Hellawell (NRW) Pers. Commun.,,,,,,,,,,,,,,,
169605,Dungeness,Europe,United Kingdom,,,,,,,,,,,,,,,,,,,,640000,,,,,,640000,Ben Le Bas (NatEng) Pers. Commun.,,,,,,,,,,,,,,,
1455,Holkham,Europe,United Kingdom,,,,,,,,,,,,,,,,,,,,1000000,,,,,,1000000,Ben Le Bas (NatEng) Pers. Commun.,,,,,,,,,,,,,,,
11011,Studland and Godlingston Heath,Europe,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,1250000,1250000,Kevin Rideout (National Trust) Pers. Commun.,,,,,,,,,,,,,,,
138440,The New Forest,Site of Special Scientific Interest (GB),United Kingdom,,,,,,,,,,,,,,,,,3652000,3673000,3780000,3901000,,,,,,3751500,David Alexander (Peak District NP) Pers. Commun.,,,,,,,,,,,,,,,
555581087,Loch Lomond,Europe,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,4000000,4000000,http://www.nationalparks.gov.uk/learningabout/whatisanationalpark/factsandfigures (accessed 07/08/2019),,,,,,,,,,,,,,,
138972,Brecon Beacons,Europe,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,4150000,4150000,http://www.nationalparks.gov.uk/learningabout/whatisanationalpark/factsandfigures (accessed 07/08/2019),,,,,,,,,,,,,,,
170020,North York Moors,Europe,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,7000000,7000000,http://www.nationalparks.gov.uk/learningabout/whatisanationalpark/factsandfigures (accessed 07/08/2019),,,,,,,,,,,,,,,
22484,Bering Land Bridge National Park,Northern America,United States,,,3740,3000,3025,3525,2775,2425,2710,2428,,796,1019,1054,2642,1890,2642,2642,2636,2642,2642,2642,1265,,,2407,https://www.nps.gov/subjects/socialscience/visitation.htm (accessed 08/08/2019),,,,,,,,,,,,,,,
3333347,Alibates Flint Quarries,Northern America,United States,,,3293,3047,3131,2456,2125,1811,2012,2919,1882,4028,2297,2918,4350,3214,3383,1555,4513,9492,8153,6613,7415,,,3838.43,https://www.nps.gov/subjects/socialscience/visitation.htm (accessed 08/08/2019),,,,,,,,,,,,,,,
377229,Yukon-Charley Rivers,Northern America,United States,,,4451,4072,3677,6571,5144,5552,4260,12784,12083,11567,4942,6432,6211,1718,1393,3914,2329,1133,1146,952,1272,,,4838.24,https://www.nps.gov/subjects/socialscience/visitation.htm (accessed 04/09/2019),,,,,,,,,,,,,,,
301922,Salt River Bay,Northern America,United States,,,,,,,,,,,2526,1455,2184,2540,204,2419,5217,4791,5192,8108,16449,10567,4884,,,5118.15,https://www.nps.gov/subjects/socialscience/visitation.htm (accessed 30/08/2019),,,,,,,,,,,,,,,
1017,Cape Krusenstern,Northern America,United States,,,2960,3947,2026,4060,3266,3587,4330,4664,,745,1575,1810,2521,8668,24950,18225,0,0,15000,15000,2598,,,5996.6,https://www.nps.gov/subjects/socialscience/visitation.htm (accessed 08/08/2019),,,,,,,,,,,,,,,
366155,Blue Hole,Northern America,United States,,,7098,6162,,,,,,,,,,,,,,,,,,,,,,6630,Brown (2001),,,,,,,,,,,,,,,
1015,Kobuk Valley,Northern America,United States,,,5550,6309,2646,4217,4046,4006,4744,5037,3005,847,1565,1879,3164,11485,29550,16875,0,0,15500,15500,14937,,,7183.9,https://www.nps.gov/subjects/socialscience/visitation.htm (accessed 27/08/2019),,,,,,,,,,,,,,,
1008,Noatak,Northern America,United States,,,2100,3927,2257,3912,3586,3674,8393,7010,3272,1384,2147,2474,3257,11722,31000,16907,0,0,17000,17000,16387,,,7495.67,https://www.nps.gov/subjects/socialscience/visitation.htm (accessed 29/08/2019),,,,,,,,,,,,,,,
555584766,Fort Bowie,Northern America,United States,,,9168,9390,8898,8858,8290,8445,9483,9656,10679,10027,10095,9641,9491,8429,7966,8082,6964,7760,8013,8491,8401,,,8867.95,https://www.nps.gov/subjects/socialscience/visitation.htm (accessed 12/08/2019),,,,,,,,,,,,,,,
1006,Gates of the Arctic,Northern America,United States,,,8266,8166,11278,4505,6648,5075,10282,9459,9982,10942,11397,9975,10840,11623,10899,11012,12669,10745,10047,11177,9591,,,9741.81,https://www.nps.gov/subjects/socialscience/visitation.htm (accessed 16/08/2019),,,,,,,,,,,,,,,
555606906,Lake Clark,Northern America,United States,,,11335,6190,6493,4397,4325,4505,4906,5408,5320,5549,6802,9711,9931,5158,11639,13000,16100,17818,21102,22755,14479,,,9853.48,https://www.nps.gov/subjects/socialscience/visitation.htm (accessed 27/08/2019),,,,,,,,,,,,,,,
44445081,Saint Croix Islands,Northern America,United States,,,,,,,,,,,,,,,,,,10709,11588,12557,13857,11872,12001,,,12097.33,https://www.nps.gov/subjects/socialscience/visitation.htm (accessed 30/08/2019),,,,,,,,,,,,,,,
3333346,Agate Fossil Beds,Northern America,United States,,,17594,18117,17933,17399,17129,16233,15235,14209,13521,12997,12425,12694,12509,11617,11824,10504,12440,13264,15555,32038,16238,,,15308.33,https://www.nps.gov/subjects/socialscience/visitation.htm (accessed 08/08/2019),,,,,,,,,,,,,,,
1111254,Fort Union Trading Post,Northern America,United States,,,19723,20612,19381,19551,21256,24024,21511,16940,13392,12405,11533,15141,14458,12236,12677,12908,11521,13605,17502,13329,13551,,,16059.81,https://www.nps.gov/subjects/socialscience/visitation.htm (accessed 16/08/2019),,,,,,,,,,,,,,,
977,Isle Royale,Northern America,United States,,,23932,23493,21096,19431,19463,17800,17276,17398,17070,15973,14038,14653,15793,15892,16663,16274,14560,18684,24966,28196,25798,,,18973.76,https://www.nps.gov/subjects/socialscience/visitation.htm (accessed 27/08/2019),,,,,,,,,,,,,,,
979,North Cascades,Northern America,United States,,,32753,21488,25704,27739,20691,20724,16912,18686,,19534,18725,26972,24659,19208,26935,21623,23865,20677,28646,30326,19167,,,23251.7,https://www.nps.gov/subjects/socialscience/visitation.htm (accessed 29/08/2019),,,,,,,,,,,,,,,
75004,Dungeness,Northern America,United States,,,26176,25518,19053,19053,25255,,28671,28505,,,,,,,,,,,,,29635,,,25233.25,Balmford et al. (2015),,,,,,,,,,,,,,,
369917,Hovenweep,Northern America,United States,,,23699,47593,43300,37396,30918,29737,26854,26662,26348,26263,25411,27855,27386,25858,26710,24959,26808,35117,42862,39970,40574,,,31537.14,https://www.nps.gov/subjects/socialscience/visitation.htm (accessed 23/08/2019),,,,,,,,,,,,,,,
2222136,Tumacacori,Northern America,United States,,,58853,56189,53706,49570,48438,52393,48502,44022,45015,45484,45079,40637,39866,33740,35158,31433,38017,42146,43829,46308,40810,,,44723.57,https://www.nps.gov/subjects/socialscience/visitation.htm (accessed 04/09/2019),,,,,,,,,,,,,,,
1073,Cumberland Island,Northern America,United States,,,45351,44127,43782,45193,41576,41727,38287,40291,44025,72449,82812,77588,91996,74279,61493,51435,61401,59859,61896,51937,55650,,,56531.14,https://www.nps.gov/subjects/socialscience/visitation.htm (accessed 12/08/2019),,,,,,,,,,,,,,,
22496,Tonto,Northern America,United States,,,78822,74006,76059,80006,57328,59216,63217,75140,,56174,63553,60534,60497,53426,51881,39632,36360,37523,38048,40898,63733,,,58302.65,https://www.nps.gov/subjects/socialscience/visitation.htm (accessed 04/09/2019),,,,,,,,,,,,,,,
377160,Wrangell-St. Elias,Northern America,United States,,,27859,29252,28331,28643,40352,43311,57221,56224,50336,61085,65693,59966,73170,65225,87158,69984,74722,80366,79047,68292,79450,,,58366.05,https://www.nps.gov/subjects/socialscience/visitation.htm (accessed 04/09/2019),,,,,,,,,,,,,,,
28616,Kalaupapa,Northern America,United States,,,83468,57905,86989,63006,60825,57972,61797,48772,,60992,60934,30654,27919,57841,58875,101112,67210,67891,71527,76512,46839,,,62452,https://www.nps.gov/subjects/socialscience/visitation.htm (accessed 27/08/2019),,,,,,,,,,,,,,,
555556173,Oregon Caves,Northern America,United States,,,86476,91129,89230,87175,84520,94745,83701,83811,78900,76966,73774,88496,86335,76194,78164,72717,69405,72709,80613,72212,67417,,,80699.48,https://www.nps.gov/subjects/socialscience/visitation.htm (accessed 29/08/2019),,,,,,,,,,,,,,,
22494,Casa Grande Ruins,Northern America,United States,,,150715,151185,124130,132630,85375,87687,93933,97214,,76854,73763,76350,77347,72308,68631,65106,63698,72606,75752,75583,88295,,,90458.1,https://www.nps.gov/subjects/socialscience/visitation.htm (accessed 08/08/2019),,,,,,,,,,,,,,,
12165,Great Basin,Northern America,United States,,,80363,90119,81045,81712,85777,87020,79879,77741,,81364,69235,84974,88870,91451,94850,92893,107526,116123,144846,168028,78524,,,94117,https://www.nps.gov/subjects/socialscience/visitation.htm (accessed 23/08/2019),,,,,,,,,,,,,,,
1041,Natural Bridges,Northern America,United States,,,126360,129173,112573,97171,98281,98874,96106,121247,,88316,91838,92023,95676,91184,89011,82330,87119,94797,101843,107443,91288,,,99632.65,https://www.nps.gov/subjects/socialscience/visitation.htm (accessed 29/08/2019),,,,,,,,,,,,,,,
22503,Coronado,Northern America,United States,,,90565,87183,84898,89107,87311,89309,89591,86618,,71702,91028,106409,136284,153042,97579,92936,118838,132584,136075,131614,71111,,,102189.2,https://www.nps.gov/subjects/socialscience/visitation.htm (accessed 12/08/2019),,,,,,,,,,,,,,,
22498,Tuzigoot,Northern America,United States,,,125437,124347,113525,116323,112167,115216,114486,108262,,107796,102811,106250,103274,101104,97388,85746,74903,95065,104604,109388,115213,,,106665.25,https://www.nps.gov/subjects/socialscience/visitation.htm (accessed 04/09/2019),,,,,,,,,,,,,,,
2990,Timpanogos Cave,Northern America,United States,,,119074,122778,115115,126270,114736,106030,107170,104517,,114737,123682,138571,120241,96965,118764,91269,95679,104023,91261,100740,110840,,,111123.1,https://www.nps.gov/subjects/socialscience/visitation.htm (accessed 04/09/2019),,,,,,,,,,,,,,,
4444404,Jewel Cave,Northern America,United States,,,131058,134834,128960,125330,131215,126363,108948,102318,97395,105321,100481,129595,103462,77146,109300,98259,104348,116444,137275,144537,142356,,,116902.14,https://www.nps.gov/subjects/socialscience/visitation.htm (accessed 27/08/2019),,,,,,,,,,,,,,,
3333348,Scotts Bluff,Northern America,United States,,,141606,141453,119404,113135,111293,105611,107715,99567,98352,111890,111849,121391,133795,128811,122515,108127,119159,131122,130085,152560,142028,,,121498.48,https://www.nps.gov/subjects/socialscience/visitation.htm (accessed 30/08/2019),,,,,,,,,,,,,,,
999912,Kaloko-Honokohau,Northern America,United States,,,56584,47328,44150,54000,70101,77632,91462,85891,112344,119237,104835,166380,132731,162906,153584,158124,154206,170683,185041,196857,218015,,,122004.33,https://www.nps.gov/subjects/socialscience/visitation.htm (accessed 27/08/2019),,,,,,,,,,,,,,,
365194,Allegheny Portage Railroad,Northern America,United States,,,111100,111391,133396,142340,146484,129995,126441,115357,121009,123215,113991,118931,107363,118410,138864,107977,172883,168433,189371,201837,189047,,,137515.95,https://www.nps.gov/subjects/socialscience/visitation.htm (accessed 08/08/2019),,,,,,,,,,,,,,,
2984,Guadalupe Mountains,Northern America,United States,,,227924,219591,198762,222307,202911,181357,182351,170383,174157,165110,163709,198882,192210,152546,159360,145670,166868,169535,181839,225257,172347,,,184432.19,https://www.nps.gov/subjects/socialscience/visitation.htm (accessed 23/08/2019),,,,,,,,,,,,,,,
555586829,Apostle Islands,Northern America,United States,,,236829,193260,181760,185435,169674,169699,151881,175245,189051,182396,162871,170202,156945,176040,163419,148556,290059,232662,183796,203421,252920,,,189339.1,https://www.nps.gov/subjects/socialscience/visitation.htm (accessed 08/08/2019),,,,,,,,,,,,,,,
1035,Pinnacles,Northern America,United States,,,94639,164854,162110,178243,162266,162791,157397,170994,158824,161019,166988,171112,246575,393219,224476,237677,196635,206533,215555,233334,222152,,,194637.76,https://www.nps.gov/subjects/socialscience/visitation.htm (accessed 30/08/2019),,,,,,,,,,,,,,,
366044,Black Canyon of the Gunnison,Northern America,United States,,,193451,200142,191506,181018,173687,167247,175581,180814,160450,219576,160185,171451,176344,168336,192570,175852,183045,209166,238018,307143,308962,,,196883.05,https://www.nps.gov/subjects/socialscience/visitation.htm (accessed 08/08/2019),,,,,,,,,,,,,,,
555584761,Cowpens,Northern America,United States,,,180727,186373,212876,218361,214257,228162,208565,208936,143664,197255,235176,224394,226868,223923,231973,216239,200836,206740,213299,212692,189410,,,208606,https://www.nps.gov/subjects/socialscience/visitation.htm (accessed 12/08/2019),,,,,,,,,,,,,,,
1027,Craters of the Moon,Northern America,United States,,,193304,215567,211642,185799,183573,178824,183111,203332,,221672,227179,194046,215698,198545,197529,200525,214993,246826,255436,285227,176998,,,209491.3,https://www.nps.gov/subjects/socialscience/visitation.htm (accessed 12/08/2019),,,,,,,,,,,,,,,
555584771,War in the Pacific,Northern America,United States,,,134067,138575,155789,149865,152881,1698,11832,30332,40005,209661,187005,271608,219349,482391,255923,266267,266191,322463,488988,384610,387856,,,217016.95,https://www.nps.gov/subjects/socialscience/visitation.htm (accessed 04/09/2019),,,,,,,,,,,,,,,
1980,Wupatki,Northern America,United States,,,217466,245225,243270,239476,236394,266159,247971,219480,,239603,239157,233284,221083,216165,201365,190878,195962,212828,223172,236454,236449,,,228092.05,https://www.nps.gov/subjects/socialscience/visitation.htm (accessed 04/09/2019),,,,,,,,,,,,,,,
24787,Organ Pipes National Park,Northern America,United States,,,182126,156107,258306,329028,294434,277566,229584,280068,313103,341594,340290,330064,209602,211405,161743,206860,224548,222723,234186,260534,260375,,,253535.52,https://www.nps.gov/subjects/socialscience/visitation.htm (accessed 29/08/2019),,,,,,,,,,,,,,,
1111287,San Juan Islands,Northern America,United States,,,250285,270671,267718,301067,255215,246150,270969,246780,,273289,255492,274642,263370,266717,261139,220960,268946,258668,316122,267209,258804,,,264710.65,https://www.nps.gov/subjects/socialscience/visitation.htm (accessed 30/08/2019),,,,,,,,,,,,,,,
1016,Kenai Fjords,Northern America,United States,,,263948,290673,254790,262353,251799,243719,244232,258297,,284604,272190,218358,297596,346852,281279,283502,270666,296697,346534,303598,251630,,,276165.85,https://www.nps.gov/subjects/socialscience/visitation.htm (accessed 27/08/2019),,,,,,,,,,,,,,,
370989,Little Bighorn Battlefield,Northern America,United States,,,366739,394098,330329,334567,425995,422566,347056,328668,298518,290744,282233,302811,320959,312168,346327,277883,281436,317782,332328,296128,272591,,,327710.76,https://www.nps.gov/subjects/socialscience/visitation.htm (accessed 27/08/2019),,,,,,,,,,,,,,,
80781,Fort Washington,Northern America,United States,,,273951,248131,258667,267032,287233,264566,253486,306802,,324660,484202,339370,352883,409381,368824,443918,466078,337433,560358,317470,315390,,,343991.75,https://www.nps.gov/subjects/socialscience/visitation.htm (accessed 16/08/2019),,,,,,,,,,,,,,,
976,Big Bend,Northern America,United States,,,338442,327649,262320,328927,327747,312384,357723,398583,,364856,362512,363905,372330,361862,292055,316953,314102,381747,388290,440276,298717,,,345569,https://www.nps.gov/subjects/socialscience/visitation.htm (accessed 08/08/2019),,,,,,,,,,,,,,,
555586831,Fort Pulaski,Northern America,United States,,,361104,358710,354900,357953,354070,331059,319586,297982,333378,317349,352636,435661,416292,408104,385751,374408,387010,382945,344921,360591,419930,,,364492.38,https://www.nps.gov/subjects/socialscience/visitation.htm (accessed 12/08/2019),,,,,,,,,,,,,,,
1034,Colorado,Northern America,United States,,,291690,297113,269301,237604,294033,336642,352579,347136,,395260,390972,400266,433561,435460,454510,409351,416862,588006,391075,375035,332654,,,372455.5,https://www.nps.gov/subjects/socialscience/visitation.htm (accessed 12/08/2019),,,,,,,,,,,,,,,
11115337,Lassen Volcanic,Northern America,United States,,,318049,353756,374911,376695,388149,404384,379667,365535,388741,395057,377361,365639,384570,351269,407653,427409,432977,468092,536068,507256,499435,,,404889.19,https://www.nps.gov/subjects/socialscience/visitation.htm (accessed 27/08/2019),,,,,,,,,,,,,,,
1033,Channel Islands,Northern America,United States,,,574270,607057,482571,520428,613935,585919,537716,434107,,360806,332177,348745,277515,242756,249594,212029,342161,324816,364807,383687,375256,,,408517.6,https://www.nps.gov/subjects/socialscience/visitation.htm (accessed 12/08/2019),,,,,,,,,,,,,,,
994,Redwood,Northern America,United States,,,383188,369726,383253,388352,404789,408126,392029,394144,,385171,396899,444426,418820,380167,352517,393364,429166,527143,536297,445000,383780,,,410817.85,https://www.nps.gov/subjects/socialscience/visitation.htm (accessed 30/08/2019),,,,,,,,,,,,,,,
969,Denali,Northern America,United States,,,372519,386867,363983,360191,311335,360189,404236,403520,415935,458308,432309,358041,378855,406582,388433,530922,531315,560757,587412,642809,594660,,,440437.05,https://www.nps.gov/subjects/socialscience/visitation.htm (accessed 12/08/2019),,,,,,,,,,,,,,,
1010,Glacier Bay,Northern America,United States,,,403512,442607,384684,380114,408143,366319,353686,359829,413382,438211,418911,438361,444530,431986,454337,500590,500727,551353,520171,547057,597915,,,445544.05,https://www.nps.gov/subjects/socialscience/visitation.htm (accessed 16/08/2019),,,,,,,,,,,,,,,
999913,Pu'uhonua o Honaunau,Northern America,United States,,,492210,435810,419518,402071,377125,596961,819221,476237,485145,489785,414667,397665,419590,426224,442353,363282,401808,437286,421027,505735,462974,,,461271.14,https://www.nps.gov/subjects/socialscience/visitation.htm (accessed 30/08/2019),,,,,,,,,,,,,,,
982,Canyonlands,Northern America,United States,,,436524,446160,401558,368592,367078,386986,371706,393381,,417560,436715,436241,435908,473773,452952,462242,542431,634607,776218,742271,392537,,,468772,https://www.nps.gov/subjects/socialscience/visitation.htm (accessed 08/08/2019),,,,,,,,,,,,,,,
990,Crater Lake,Northern America,United States,,,471865,417992,426883,457373,456620,479183,417066,447240,,468958,415686,446516,448319,423551,447251,523027,535508,614712,756344,711749,388972,,,487740.75,https://www.nps.gov/subjects/socialscience/visitation.htm (accessed 12/08/2019),,,,,,,,,,,,,,,
1067,Pictured Rocks,Northern America,United States,,,455120,442916,422683,421312,429229,382456,381854,476888,,441521,398774,448215,499281,561104,593587,575450,527897,723178,777428,781190,419298,,,507969.05,https://www.nps.gov/subjects/socialscience/visitation.htm (accessed 29/08/2019),,,,,,,,,,,,,,,
4444409,Jean Lafitte National Historical,Northern America,United States,,,835521,874754,878759,923604,699680,631942,595128,429267,264680,303373,339821,335075,391019,420366,419694,400128,445524,405618,438420,456666,529878,,,524710.33,https://www.nps.gov/subjects/socialscience/visitation.htm (accessed 27/08/2019),,,,,,,,,,,,,,,
997,Mesa Verde,Northern America,United States,,,604556,635736,452287,513409,406385,438590,446811,498333,557248,541102,551446,550377,559712,572329,488860,460237,501563,547325,583527,613788,563420,,,527954.33,https://www.nps.gov/subjects/socialscience/visitation.htm (accessed 27/08/2019),,,,,,,,,,,,,,,
342,Virgin Islands,Northern America,United States,,,556849,425345,703992,677401,693494,821681,793590,803040,677289,571382,469034,415847,493477,442414,483341,438601,426930,438372,411343,304408,112287,,,531434.14,https://www.nps.gov/subjects/socialscience/visitation.htm (accessed 04/09/2019),,,,,,,,,,,,,,,
4444407,Theodore Roosevelt,Northern America,United States,,,448286,431311,431813,446609,471551,490295,474589,493198,435359,456588,516804,586928,623748,563407,640555,545090,559580,580033,753880,708003,749389,,,543191.24,https://www.nps.gov/subjects/socialscience/visitation.htm (accessed 04/09/2019),,,,,,,,,,,,,,,
1076,Fire Island,Northern America,United States,,,558479,559764,600333,661692,763992,629858,819161,670456,,616233,604577,569667,613057,519173,483334,294219,384343,441899,431303,456392,636030,,,565698.1,https://www.nps.gov/subjects/socialscience/visitation.htm (accessed 12/08/2019),,,,,,,,,,,,,,,
11115335,Kings Canyon,Northern America,United States,,,540212,559534,528987,541787,545420,555987,525035,594893,552766,580129,574870,609296,598205,566810,591033,567544,502268,468106,607479,692932,699023,,,571538.86,https://www.nps.gov/subjects/socialscience/visitation.htm (accessed 27/08/2019),,,,,,,,,,,,,,,
21050,Montezuma Castle,Northern America,United States,,,853821,823489,789131,710595,643645,637024,644452,622320,,597611,603755,601465,578554,573731,455305,389091,407017,416635,392168,398174,597762,,,586787.25,https://www.nps.gov/subjects/socialscience/visitation.htm (accessed 27/08/2019),,,,,,,,,,,,,,,
1042,Cedar Breaks,Northern America,United States,,,578974,597460,550657,690652,586938,569455,516331,505158,,514871,538016,492353,525831,493147,631809,466450,762907,793601,899676,909199,488376,,,605593.05,https://www.nps.gov/subjects/socialscience/visitation.htm (accessed 08/08/2019),,,,,,,,,,,,,,,
4444408,Wind Cave,Northern America,United States,,,849974,761717,668507,650357,810298,874167,593877,612478,591049,603158,573433,587868,577141,538394,529083,516142,547022,612198,617377,619924,656397,,,637645.76,https://www.nps.gov/subjects/socialscience/visitation.htm (accessed 04/09/2019),,,,,,,,,,,,,,,
2511,Capitol Reef,Northern America,United States,,,656026,680153,612656,527760,525646,535441,549708,550255,,554907,604811,617208,662661,668834,673345,663670,786514,941029,1064904,1150165,511511,,,676860.2,https://www.nps.gov/subjects/socialscience/visitation.htm (accessed 08/08/2019),,,,,,,,,,,,,,,
374162,Saguaro,Northern America,United States,,,716160,749014,765195,725874,615045,643697,651464,727208,619983,658477,699137,665234,717614,610045,634286,678261,673572,753446,820426,964760,957405,,,716490.62,https://www.nps.gov/subjects/socialscience/visitation.htm (accessed 30/08/2019),,,,,,,,,,,,,,,
370571,Klondike Gold Rush,Northern America,United States,,,679980,693883,697051,713436,754436,844576,843623,888255,903079,975043,935940,880512,797716,795150,854250,928150,1085202,919661,912351,906485,1017298,,,858384.62,https://www.nps.gov/subjects/socialscience/visitation.htm (accessed 27/08/2019),,,,,,,,,,,,,,,
4444406,Badlands,Northern America,United States,,,1021049,950453,1105824,955469,908898,871034,936030,909146,840118,886654,845734,933918,977778,870741,883406,892372,868094,989354,996263,1054325,1008942,,,938362,https://www.nps.gov/subjects/socialscience/visitation.htm (accessed 08/08/2019),,,,,,,,,,,,,,,
367598,Cumberland Gap,Northern America,United States,,,1317835,1434425,1520386,887488,915347,987782,929583,1006447,936929,994985,843893,883663,918746,828947,853998,768363,879934,840601,820387,737547,684191,,,951975.1,https://www.nps.gov/subjects/socialscience/visitation.htm (accessed 12/08/2019),,,,,,,,,,,,,,,
996,Arches,Northern America,United States,,,837161,869980,786429,754026,769672,757781,733131,781670,,860181,928795,996312,1014405,1040758,1070577,1082866,1284767,1399247,1585718,1539028,833049,,,996277.65,https://www.nps.gov/subjects/socialscience/visitation.htm (accessed 08/08/2019),,,,,,,,,,,,,,,
367731,Death Valley,Northern America,United States,,,1177746,1227583,1179094,1014636,897596,890375,764820,800113,744440,704122,871938,828574,984775,946867,984568,951972,1101312,1154843,1296283,1294827,1678660,,,1023578.29,https://www.nps.gov/subjects/socialscience/visitation.htm (accessed 12/08/2019),,,,,,,,,,,,,,,
